customer_key,order_count,unique_purchase_days,total_spent,first_purchase_date,last_purchase_date,loyalty_segment,avg_spend_per_order
18171,1,1,3578,2011-07-03,2011-07-03,One-Time,3578
18199,1,1,3578,2011-07-17,2011-07-17,One-Time,3578
18148,1,1,3578,2011-07-27,2011-07-27,One-Time,3578
18151,1,1,3578,2011-07-31,2011-07-31,One-Time,3578
17649,1,1,3578,2011-08-01,2011-08-01,One-Time,3578
17179,1,1,3578,2011-08-06,2011-08-06,One-Time,3578
17648,1,1,3578,2011-08-20,2011-08-20,One-Time,3578
18281,1,1,3578,2011-08-22,2011-08-22,One-Time,3578
17479,1,1,3375,2011-09-10,2011-09-10,One-Time,3375
12807,1,1,3578,2011-10-27,2011-10-27,One-Time,3578
13782,1,1,4364,2012-01-04,2012-01-04,One-Time,4364
17511,1,1,4142,2012-01-15,2012-01-15,One-Time,4142
17660,1,1,2443,2012-01-24,2012-01-24,One-Time,2443
13833,1,1,4364,2012-01-27,2012-01-27,One-Time,4364
17820,1,1,4364,2012-02-03,2012-02-03,One-Time,4364
14101,1,1,2443,2012-02-03,2012-02-03,One-Time,2443
17833,1,1,4364,2012-02-04,2012-02-04,One-Time,4364
16028,1,1,1566,2012-02-05,2012-02-05,One-Time,1566
14372,1,1,4364,2012-02-14,2012-02-14,One-Time,4364
17541,1,1,4098,2012-02-17,2012-02-17,One-Time,4098
16054,1,1,1566,2012-03-15,2012-03-15,One-Time,1566
15482,1,1,4142,2012-04-19,2012-04-19,One-Time,4142
18160,1,1,2443,2012-04-23,2012-04-23,One-Time,2443
15504,1,1,2000,2012-06-03,2012-06-03,One-Time,2000
17729,1,1,4098,2012-06-17,2012-06-17,One-Time,4098
16243,1,1,1566,2012-06-24,2012-06-24,One-Time,1566
15735,1,1,4098,2012-07-12,2012-07-12,One-Time,4098
15711,1,1,4142,2012-07-16,2012-07-16,One-Time,4142
16064,1,1,4142,2012-08-14,2012-08-14,One-Time,4142
18484,1,1,4098,2012-09-09,2012-09-09,One-Time,4098
16081,1,1,4142,2012-09-09,2012-09-09,One-Time,4142
16082,1,1,4098,2012-09-10,2012-09-10,One-Time,4098
16096,1,1,4098,2012-09-14,2012-09-14,One-Time,4098
16087,1,1,4098,2012-09-16,2012-09-16,One-Time,4098
16271,1,1,1566,2012-09-20,2012-09-20,One-Time,1566
16095,1,1,4142,2012-09-21,2012-09-21,One-Time,4142
16255,1,1,4098,2012-10-20,2012-10-20,One-Time,4098
15311,1,1,4364,2012-10-29,2012-10-29,One-Time,4364
16263,1,1,4098,2012-11-22,2012-11-22,One-Time,4098
16272,1,1,4142,2012-11-23,2012-11-23,One-Time,4142
16537,1,1,1566,2012-11-25,2012-11-25,One-Time,1566
16276,1,1,4098,2012-11-27,2012-11-27,One-Time,4098
16557,1,1,4098,2012-12-26,2012-12-26,One-Time,4098
16874,1,1,1320,2012-12-28,2012-12-28,One-Time,1320
11415,1,1,645,2013-01-08,2013-01-08,One-Time,645
11614,1,1,2321,2013-01-10,2013-01-10,One-Time,2321
4550,1,1,575,2013-01-11,2013-01-11,One-Time,575
5232,1,1,5069,2013-01-11,2013-01-11,One-Time,5069
5219,1,1,645,2013-01-12,2013-01-12,One-Time,645
16820,1,1,2489,2013-01-14,2013-01-14,One-Time,2489
10488,1,1,549,2013-01-16,2013-01-16,One-Time,549
9978,1,1,645,2013-01-18,2013-01-18,One-Time,645
8161,1,1,2321,2013-01-19,2013-01-19,One-Time,2321
13415,1,1,2398,2013-01-20,2013-01-20,One-Time,2398
22,1,1,4667,2013-01-23,2013-01-23,One-Time,4667
17207,1,1,2398,2013-01-24,2013-01-24,One-Time,2398
13103,1,1,1803,2013-01-25,2013-01-25,One-Time,1803
15383,1,1,4886,2013-01-26,2013-01-26,One-Time,4886
8202,1,1,2240,2013-01-27,2013-01-27,One-Time,2240
10408,1,1,42,2013-01-28,2013-01-28,One-Time,42
13941,1,1,35,2013-01-28,2013-01-28,One-Time,35
13294,1,1,35,2013-01-28,2013-01-28,One-Time,35
7455,1,1,69,2013-01-29,2013-01-29,One-Time,69
5782,1,1,158,2013-01-29,2013-01-29,One-Time,158
16067,1,1,34,2013-01-30,2013-01-30,One-Time,34
13495,1,1,10,2013-01-31,2013-01-31,One-Time,10
2235,1,1,37,2013-01-31,2013-01-31,One-Time,37
7961,1,1,619,2013-01-31,2013-01-31,One-Time,619
9238,1,1,21,2013-02-01,2013-02-01,One-Time,21
9051,1,1,59,2013-02-01,2013-02-01,One-Time,59
16041,1,1,7,2013-02-02,2013-02-02,One-Time,7
15853,1,1,184,2013-02-02,2013-02-02,One-Time,184
8169,1,1,220,2013-02-03,2013-02-03,One-Time,220
16324,1,1,184,2013-02-03,2013-02-03,One-Time,184
18015,1,1,134,2013-02-04,2013-02-04,One-Time,134
2373,1,1,77,2013-02-04,2013-02-04,One-Time,77
13551,1,1,37,2013-02-04,2013-02-04,One-Time,37
15234,1,1,137,2013-02-04,2013-02-04,One-Time,137
11840,1,1,39,2013-02-05,2013-02-05,One-Time,39
14850,1,1,35,2013-02-06,2013-02-06,One-Time,35
6541,1,1,32,2013-02-06,2013-02-06,One-Time,32
15415,1,1,82,2013-02-06,2013-02-06,One-Time,82
11366,1,1,32,2013-02-07,2013-02-07,One-Time,32
12619,1,1,4948,2013-02-08,2013-02-08,One-Time,4948
15349,1,1,260,2013-02-08,2013-02-08,One-Time,260
11492,1,1,5,2013-02-08,2013-02-08,One-Time,5
5889,1,1,1755,2013-02-08,2013-02-08,One-Time,1755
10383,1,1,70,2013-02-09,2013-02-09,One-Time,70
16421,1,1,70,2013-02-09,2013-02-09,One-Time,70
9256,1,1,75,2013-02-10,2013-02-10,One-Time,75
17632,1,1,268,2013-02-10,2013-02-10,One-Time,268
12683,1,1,60,2013-02-10,2013-02-10,One-Time,60
405,1,1,34,2013-02-10,2013-02-10,One-Time,34
8403,1,1,2374,2013-02-10,2013-02-10,One-Time,2374
14617,1,1,540,2013-02-10,2013-02-10,One-Time,540
10255,1,1,260,2013-02-11,2013-02-11,One-Time,260
8827,1,1,172,2013-02-11,2013-02-11,One-Time,172
11706,1,1,109,2013-02-11,2013-02-11,One-Time,109
13931,1,1,135,2013-02-12,2013-02-12,One-Time,135
13778,1,1,142,2013-02-12,2013-02-12,One-Time,142
17403,1,1,142,2013-02-12,2013-02-12,One-Time,142
15402,1,1,109,2013-02-12,2013-02-12,One-Time,109
17451,1,1,139,2013-02-12,2013-02-12,One-Time,139
14097,1,1,1237,2013-02-12,2013-02-12,One-Time,1237
15481,1,1,23,2013-02-13,2013-02-13,One-Time,23
11560,1,1,5,2013-02-13,2013-02-13,One-Time,5
6212,1,1,48,2013-02-14,2013-02-14,One-Time,48
8242,1,1,172,2013-02-15,2013-02-15,One-Time,172
7752,1,1,110,2013-02-15,2013-02-15,One-Time,110
5878,1,1,110,2013-02-15,2013-02-15,One-Time,110
17392,1,1,33,2013-02-15,2013-02-15,One-Time,33
10071,1,1,48,2013-02-15,2013-02-15,One-Time,48
14673,1,1,7,2013-02-15,2013-02-15,One-Time,7
10526,1,1,32,2013-02-16,2013-02-16,One-Time,32
6995,1,1,27,2013-02-16,2013-02-16,One-Time,27
5813,1,1,1806,2013-02-16,2013-02-16,One-Time,1806
15839,1,1,36,2013-02-17,2013-02-17,One-Time,36
5233,1,1,4919,2013-02-17,2013-02-17,One-Time,4919
10049,1,1,602,2013-02-17,2013-02-17,One-Time,602
4398,1,1,110,2013-02-18,2013-02-18,One-Time,110
8057,1,1,38,2013-02-18,2013-02-18,One-Time,38
18269,1,1,109,2013-02-19,2013-02-19,One-Time,109
9589,1,1,27,2013-02-19,2013-02-19,One-Time,27
14629,1,1,6,2013-04-03,2013-04-03,One-Time,6
18290,1,1,2503,2013-04-03,2013-04-03,One-Time,2503
13785,1,1,2411,2013-04-03,2013-04-03,One-Time,2411
14761,1,1,567,2013-04-03,2013-04-03,One-Time,567
13596,1,1,132,2013-04-04,2013-04-04,One-Time,132
17323,1,1,53,2013-04-04,2013-04-04,One-Time,53
14477,1,1,5,2013-04-04,2013-04-04,One-Time,5
5373,1,1,4925,2013-04-04,2013-04-04,One-Time,4925
14369,1,1,1354,2013-04-04,2013-04-04,One-Time,1354
16101,1,1,7,2013-04-05,2013-04-05,One-Time,7
18267,1,1,110,2013-04-05,2013-04-05,One-Time,110
8776,1,1,2321,2013-04-05,2013-04-05,One-Time,2321
13224,1,1,32,2013-04-06,2013-04-06,One-Time,32
11044,1,1,659,2013-04-06,2013-04-06,One-Time,659
8994,1,1,2404,2013-04-06,2013-04-06,One-Time,2404
12233,1,1,2240,2013-04-06,2013-04-06,One-Time,2240
13719,1,1,1851,2013-04-07,2013-04-07,One-Time,1851
16681,1,1,35,2013-04-07,2013-04-07,One-Time,35
16309,1,1,6,2013-04-07,2013-04-07,One-Time,6
14725,1,1,2530,2013-04-07,2013-04-07,One-Time,2530
14960,1,1,27,2013-04-08,2013-04-08,One-Time,27
14849,1,1,27,2013-04-08,2013-04-08,One-Time,27
13079,1,1,4,2013-04-08,2013-04-08,One-Time,4
11379,1,1,48,2013-04-08,2013-04-08,One-Time,48
2337,1,1,277,2013-04-08,2013-04-08,One-Time,277
5239,1,1,13,2013-04-09,2013-04-09,One-Time,13
12907,1,1,4886,2013-04-10,2013-04-10,One-Time,4886
13773,1,1,196,2013-04-10,2013-04-10,One-Time,196
17380,1,1,85,2013-04-10,2013-04-10,One-Time,85
8513,1,1,86,2013-04-10,2013-04-10,One-Time,86
15453,1,1,130,2013-04-11,2013-04-11,One-Time,130
1508,1,1,27,2013-04-11,2013-04-11,One-Time,27
17212,1,1,540,2013-04-11,2013-04-11,One-Time,540
16915,1,1,110,2013-04-12,2013-04-12,One-Time,110
11069,1,1,42,2013-04-12,2013-04-12,One-Time,42
5971,1,1,1755,2013-04-12,2013-04-12,One-Time,1755
16860,1,1,847,2013-04-12,2013-04-12,One-Time,847
13992,1,1,35,2013-04-13,2013-04-13,One-Time,35
2228,1,1,172,2013-04-14,2013-04-14,One-Time,172
13820,1,1,2411,2013-04-14,2013-04-14,One-Time,2411
11089,1,1,588,2013-04-14,2013-04-14,One-Time,588
375,1,1,139,2013-04-15,2013-04-15,One-Time,139
8376,1,1,121,2013-04-16,2013-04-16,One-Time,121
1660,1,1,74,2013-04-16,2013-04-16,One-Time,74
9418,1,1,86,2013-04-17,2013-04-17,One-Time,86
5256,1,1,188,2013-04-17,2013-04-17,One-Time,188
6822,1,1,6,2013-04-18,2013-04-18,One-Time,6
136,1,1,4655,2013-04-18,2013-04-18,One-Time,4655
12776,1,1,2345,2013-04-18,2013-04-18,One-Time,2345
3921,1,1,5,2013-04-19,2013-04-19,One-Time,5
2901,1,1,22,2013-04-19,2013-04-19,One-Time,22
6714,1,1,140,2013-04-19,2013-04-19,One-Time,140
16597,1,1,158,2013-04-20,2013-04-20,One-Time,158
15262,1,1,195,2013-04-20,2013-04-20,One-Time,195
10325,1,1,69,2013-04-20,2013-04-20,One-Time,69
9503,1,1,65,2013-04-20,2013-04-20,One-Time,65
10672,1,1,629,2013-04-20,2013-04-20,One-Time,629
4306,1,1,15,2013-04-21,2013-04-21,One-Time,15
8769,1,1,2281,2013-04-21,2013-04-21,One-Time,2281
15072,1,1,183,2013-04-22,2013-04-22,One-Time,183
9501,1,1,69,2013-04-23,2013-04-23,One-Time,69
5365,1,1,4925,2013-04-23,2013-04-23,One-Time,4925
8850,1,1,2267,2013-04-23,2013-04-23,One-Time,2267
9287,1,1,79,2013-04-24,2013-04-24,One-Time,79
11779,1,1,722,2013-04-24,2013-04-24,One-Time,722
8876,1,1,2419,2013-04-24,2013-04-24,One-Time,2419
9185,1,1,124,2013-04-26,2013-04-26,One-Time,124
3095,1,1,22,2013-04-26,2013-04-26,One-Time,22
8985,1,1,2321,2013-04-26,2013-04-26,One-Time,2321
10366,1,1,7,2013-04-27,2013-04-27,One-Time,7
17282,1,1,7,2013-04-27,2013-04-27,One-Time,7
13420,1,1,142,2013-04-27,2013-04-27,One-Time,142
6358,1,1,5,2013-04-27,2013-04-27,One-Time,5
11489,1,1,5,2013-04-27,2013-04-27,One-Time,5
14555,1,1,7,2013-04-27,2013-04-27,One-Time,7
17784,1,1,105,2013-04-28,2013-04-28,One-Time,105
17867,1,1,188,2013-04-28,2013-04-28,One-Time,188
8893,1,1,2345,2013-04-28,2013-04-28,One-Time,2345
12758,1,1,109,2013-04-29,2013-04-29,One-Time,109
17718,1,1,53,2013-04-30,2013-04-30,One-Time,53
10754,1,1,79,2013-04-30,2013-04-30,One-Time,79
13355,1,1,2418,2013-04-30,2013-04-30,One-Time,2418
13471,1,1,110,2013-05-01,2013-05-01,One-Time,110
12283,1,1,37,2013-05-01,2013-05-01,One-Time,37
16195,1,1,148,2013-05-02,2013-05-02,One-Time,148
14189,1,1,32,2013-05-02,2013-05-02,One-Time,32
2418,1,1,4735,2013-05-02,2013-05-02,One-Time,4735
18320,1,1,2465,2013-05-02,2013-05-02,One-Time,2465
14051,1,1,2489,2013-05-02,2013-05-02,One-Time,2489
1448,1,1,4627,2013-05-03,2013-05-03,One-Time,4627
14343,1,1,25,2013-05-04,2013-05-04,One-Time,25
10027,1,1,39,2013-05-04,2013-05-04,One-Time,39
11307,1,1,561,2013-05-05,2013-05-05,One-Time,561
18303,1,1,23,2013-05-06,2013-05-06,One-Time,23
17279,1,1,110,2013-05-06,2013-05-06,One-Time,110
4840,1,1,24,2013-05-06,2013-05-06,One-Time,24
4092,1,1,110,2013-05-06,2013-05-06,One-Time,110
2704,1,1,145,2013-05-06,2013-05-06,One-Time,145
6031,1,1,1701,2013-05-06,2013-05-06,One-Time,1701
11607,1,1,659,2013-05-06,2013-05-06,One-Time,659
18038,1,1,70,2013-05-07,2013-05-07,One-Time,70
4885,1,1,110,2013-05-07,2013-05-07,One-Time,110
1810,1,1,110,2013-05-07,2013-05-07,One-Time,110
2653,1,1,31,2013-05-08,2013-05-08,One-Time,31
2099,1,1,172,2013-05-08,2013-05-08,One-Time,172
6019,1,1,164,2013-05-09,2013-05-09,One-Time,164
14081,1,1,2503,2013-05-09,2013-05-09,One-Time,2503
3468,1,1,110,2013-05-10,2013-05-10,One-Time,110
8141,1,1,565,2013-05-10,2013-05-10,One-Time,565
13433,1,1,2438,2013-05-10,2013-05-10,One-Time,2438
17370,1,1,847,2013-05-11,2013-05-11,One-Time,847
14185,1,1,2438,2013-05-11,2013-05-11,One-Time,2438
11892,1,1,140,2013-05-12,2013-05-12,One-Time,140
9638,1,1,10,2013-05-12,2013-05-12,One-Time,10
12772,1,1,153,2013-05-13,2013-05-13,One-Time,153
14540,1,1,1296,2013-05-13,2013-05-13,One-Time,1296
18154,1,1,4,2013-05-14,2013-05-14,One-Time,4
16247,1,1,29,2013-05-14,2013-05-14,One-Time,29
14966,1,1,32,2013-05-14,2013-05-14,One-Time,32
5108,1,1,110,2013-05-14,2013-05-14,One-Time,110
1087,1,1,4590,2013-05-14,2013-05-14,One-Time,4590
15359,1,1,23,2013-05-15,2013-05-15,One-Time,23
14187,1,1,2486,2013-05-15,2013-05-15,One-Time,2486
5075,1,1,110,2013-05-16,2013-05-16,One-Time,110
5601,1,1,295,2013-05-16,2013-05-16,One-Time,295
2423,1,1,175,2013-05-16,2013-05-16,One-Time,175
12040,1,1,561,2013-05-16,2013-05-16,One-Time,561
11094,1,1,659,2013-05-16,2013-05-16,One-Time,659
13731,1,1,110,2013-05-17,2013-05-17,One-Time,110
5504,1,1,5,2013-05-17,2013-05-17,One-Time,5
6876,1,1,25,2013-05-17,2013-05-17,One-Time,25
18311,1,1,2489,2013-05-17,2013-05-17,One-Time,2489
15220,1,1,588,2013-05-17,2013-05-17,One-Time,588
11166,1,1,191,2013-05-18,2013-05-18,One-Time,191
12629,1,1,140,2013-05-18,2013-05-18,One-Time,140
9961,1,1,6,2013-05-18,2013-05-18,One-Time,6
11684,1,1,82,2013-05-18,2013-05-18,One-Time,82
15542,1,1,25,2013-05-19,2013-05-19,One-Time,25
13730,1,1,59,2013-05-19,2013-05-19,One-Time,59
15825,1,1,567,2013-05-19,2013-05-19,One-Time,567
14045,1,1,37,2013-05-20,2013-05-20,One-Time,37
6344,1,1,110,2013-05-20,2013-05-20,One-Time,110
12674,1,1,5,2013-05-20,2013-05-20,One-Time,5
4706,1,1,140,2013-05-20,2013-05-20,One-Time,140
8467,1,1,134,2013-05-20,2013-05-20,One-Time,134
14192,1,1,2489,2013-05-20,2013-05-20,One-Time,2489
12471,1,1,177,2013-05-21,2013-05-21,One-Time,177
6042,1,1,1701,2013-05-21,2013-05-21,One-Time,1701
10305,1,1,42,2013-05-22,2013-05-22,One-Time,42
6431,1,1,5,2013-05-22,2013-05-22,One-Time,5
6121,1,1,1806,2013-05-22,2013-05-22,One-Time,1806
13753,1,1,756,2013-05-22,2013-05-22,One-Time,756
14389,1,1,1320,2013-05-22,2013-05-22,One-Time,1320
13623,1,1,190,2013-05-23,2013-05-23,One-Time,190
3194,1,1,37,2013-05-23,2013-05-23,One-Time,37
16157,1,1,6,2013-05-23,2013-05-23,One-Time,6
5792,1,1,1730,2013-05-23,2013-05-23,One-Time,1730
14075,1,1,2393,2013-05-23,2013-05-23,One-Time,2393
16374,1,1,109,2013-05-24,2013-05-24,One-Time,109
15275,1,1,21,2013-05-24,2013-05-24,One-Time,21
11124,1,1,30,2013-05-24,2013-05-24,One-Time,30
12988,1,1,2267,2013-05-24,2013-05-24,One-Time,2267
13158,1,1,2489,2013-05-24,2013-05-24,One-Time,2489
13804,1,1,33,2013-05-25,2013-05-25,One-Time,33
1526,1,1,220,2013-05-25,2013-05-25,One-Time,220
16565,1,1,130,2013-05-26,2013-05-26,One-Time,130
11349,1,1,15,2013-05-26,2013-05-26,One-Time,15
3492,1,1,127,2013-05-26,2013-05-26,One-Time,127
17430,1,1,35,2013-05-26,2013-05-26,One-Time,35
12111,1,1,540,2013-05-26,2013-05-26,One-Time,540
14955,1,1,27,2013-05-27,2013-05-27,One-Time,27
10714,1,1,15,2013-05-27,2013-05-27,One-Time,15
5007,1,1,110,2013-05-27,2013-05-27,One-Time,110
4515,1,1,125,2013-05-27,2013-05-27,One-Time,125
3873,1,1,172,2013-05-27,2013-05-27,One-Time,172
16443,1,1,27,2013-05-28,2013-05-28,One-Time,27
11133,1,1,581,2013-05-28,2013-05-28,One-Time,581
11154,1,1,549,2013-05-28,2013-05-28,One-Time,549
16752,1,1,75,2013-05-29,2013-05-29,One-Time,75
11421,1,1,23,2013-05-29,2013-05-29,One-Time,23
16128,1,1,2240,2013-05-29,2013-05-29,One-Time,2240
14117,1,1,110,2013-05-30,2013-05-30,One-Time,110
13090,1,1,1833,2013-05-30,2013-05-30,One-Time,1833
16949,1,1,4900,2013-05-30,2013-05-30,One-Time,4900
6542,1,1,5,2013-05-30,2013-05-30,One-Time,5
14333,1,1,110,2013-05-30,2013-05-30,One-Time,110
6806,1,1,32,2013-05-30,2013-05-30,One-Time,32
13138,1,1,6,2013-05-30,2013-05-30,One-Time,6
15946,1,1,847,2013-05-30,2013-05-30,One-Time,847
14589,1,1,1224,2013-05-30,2013-05-30,One-Time,1224
16798,1,1,2240,2013-05-30,2013-05-30,One-Time,2240
12528,1,1,127,2013-05-31,2013-05-31,One-Time,127
14395,1,1,1320,2013-05-31,2013-05-31,One-Time,1320
11292,1,1,645,2013-05-31,2013-05-31,One-Time,645
6444,1,1,1755,2013-05-31,2013-05-31,One-Time,1755
2868,1,1,127,2013-06-01,2013-06-01,One-Time,127
12174,1,1,659,2013-06-01,2013-06-01,One-Time,659
9892,1,1,590,2013-06-02,2013-06-02,One-Time,590
16639,1,1,36,2013-06-02,2013-06-02,One-Time,36
14855,1,1,27,2013-06-02,2013-06-02,One-Time,27
15126,1,1,30,2013-06-03,2013-06-03,One-Time,30
10580,1,1,15,2013-06-03,2013-06-03,One-Time,15
3972,1,1,110,2013-06-03,2013-06-03,One-Time,110
7188,1,1,45,2013-06-03,2013-06-03,One-Time,45
9112,1,1,2359,2013-06-03,2013-06-03,One-Time,2359
13981,1,1,33,2013-06-04,2013-06-04,One-Time,33
11611,1,1,645,2013-06-04,2013-06-04,One-Time,645
14737,1,1,2523,2013-06-04,2013-06-04,One-Time,2523
16147,1,1,145,2013-06-05,2013-06-05,One-Time,145
14931,1,1,30,2013-06-05,2013-06-05,One-Time,30
12804,1,1,69,2013-06-05,2013-06-05,One-Time,69
9466,1,1,5028,2013-06-05,2013-06-05,One-Time,5028
6671,1,1,540,2013-06-05,2013-06-05,One-Time,540
11393,1,1,713,2013-06-05,2013-06-05,One-Time,713
12892,1,1,30,2013-06-06,2013-06-06,One-Time,30
8777,1,1,118,2013-06-06,2013-06-06,One-Time,118
7824,1,1,118,2013-06-06,2013-06-06,One-Time,118
9089,1,1,5,2013-06-07,2013-06-07,One-Time,5
10702,1,1,78,2013-06-08,2013-06-08,One-Time,78
16112,1,1,7,2013-06-08,2013-06-08,One-Time,7
514,1,1,957,2013-06-08,2013-06-08,One-Time,957
16467,1,1,85,2013-06-09,2013-06-09,One-Time,85
13688,1,1,192,2013-06-09,2013-06-09,One-Time,192
10791,1,1,168,2013-06-09,2013-06-09,One-Time,168
10158,1,1,120,2013-06-09,2013-06-09,One-Time,120
6169,1,1,5,2013-06-09,2013-06-09,One-Time,5
9798,1,1,14,2013-06-09,2013-06-09,One-Time,14
14412,1,1,1215,2013-06-09,2013-06-09,One-Time,1215
14408,1,1,2398,2013-06-09,2013-06-09,One-Time,2398
2085,1,1,1887,2013-06-09,2013-06-09,One-Time,1887
7113,1,1,158,2013-06-10,2013-06-10,One-Time,158
14885,1,1,110,2013-06-10,2013-06-10,One-Time,110
14393,1,1,1320,2013-06-10,2013-06-10,One-Time,1320
12156,1,1,609,2013-06-10,2013-06-10,One-Time,609
10978,1,1,145,2013-06-11,2013-06-11,One-Time,145
12537,1,1,110,2013-06-11,2013-06-11,One-Time,110
10581,1,1,45,2013-06-11,2013-06-11,One-Time,45
5464,1,1,60,2013-06-11,2013-06-11,One-Time,60
10520,1,1,140,2013-06-11,2013-06-11,One-Time,140
14416,1,1,2503,2013-06-11,2013-06-11,One-Time,2503
11217,1,1,588,2013-06-11,2013-06-11,One-Time,588
9045,1,1,2345,2013-06-11,2013-06-11,One-Time,2345
12939,1,1,2240,2013-06-11,2013-06-11,One-Time,2240
15869,1,1,540,2013-06-11,2013-06-11,One-Time,540
14811,1,1,184,2013-06-12,2013-06-12,One-Time,184
13583,1,1,4927,2013-06-12,2013-06-12,One-Time,4927
4296,1,1,7,2013-06-12,2013-06-12,One-Time,7
5285,1,1,7,2013-06-12,2013-06-12,One-Time,7
1721,1,1,120,2013-06-12,2013-06-12,One-Time,120
10316,1,1,2309,2013-06-12,2013-06-12,One-Time,2309
11424,1,1,672,2013-06-12,2013-06-12,One-Time,672
13117,1,1,1701,2013-06-13,2013-06-13,One-Time,1701
3900,1,1,5,2013-06-13,2013-06-13,One-Time,5
13016,1,1,2345,2013-06-13,2013-06-13,One-Time,2345
15953,1,1,751,2013-06-14,2013-06-14,One-Time,751
8547,1,1,2294,2013-06-14,2013-06-14,One-Time,2294
9193,1,1,2345,2013-06-14,2013-06-14,One-Time,2345
10849,1,1,565,2013-06-15,2013-06-15,One-Time,565
17344,1,1,54,2013-06-15,2013-06-15,One-Time,54
9316,1,1,151,2013-06-15,2013-06-15,One-Time,151
14681,1,1,27,2013-06-15,2013-06-15,One-Time,27
6155,1,1,1835,2013-06-15,2013-06-15,One-Time,1835
14623,1,1,2398,2013-06-15,2013-06-15,One-Time,2398
9403,1,1,5,2013-06-16,2013-06-16,One-Time,5
13930,1,1,135,2013-06-16,2013-06-16,One-Time,135
12368,1,1,140,2013-06-16,2013-06-16,One-Time,140
6539,1,1,5,2013-06-16,2013-06-16,One-Time,5
17524,1,1,2503,2013-06-16,2013-06-16,One-Time,2503
15263,1,1,139,2013-06-17,2013-06-17,One-Time,139
7984,1,1,118,2013-06-17,2013-06-17,One-Time,118
13035,1,1,2323,2013-06-17,2013-06-17,One-Time,2323
9065,1,1,109,2013-06-18,2013-06-18,One-Time,109
8699,1,1,726,2013-06-18,2013-06-18,One-Time,726
15955,1,1,1242,2013-06-18,2013-06-18,One-Time,1242
14768,1,1,2523,2013-06-18,2013-06-18,One-Time,2523
16410,1,1,130,2013-06-19,2013-06-19,One-Time,130
3826,1,1,85,2013-06-19,2013-06-19,One-Time,85
9305,1,1,2390,2013-06-19,2013-06-19,One-Time,2390
9311,1,1,2269,2013-06-19,2013-06-19,One-Time,2269
15849,1,1,608,2013-06-19,2013-06-19,One-Time,608
6493,1,1,108,2013-06-20,2013-06-20,One-Time,108
9730,1,1,166,2013-06-20,2013-06-20,One-Time,166
15859,1,1,554,2013-06-20,2013-06-20,One-Time,554
14324,1,1,1715,2013-06-21,2013-06-21,One-Time,1715
12623,1,1,572,2013-06-21,2013-06-21,One-Time,572
6563,1,1,32,2013-06-21,2013-06-21,One-Time,32
17255,1,1,166,2013-06-21,2013-06-21,One-Time,166
2353,1,1,127,2013-06-21,2013-06-21,One-Time,127
11273,1,1,571,2013-06-21,2013-06-21,One-Time,571
18373,1,1,40,2013-06-22,2013-06-22,One-Time,40
8496,1,1,109,2013-06-22,2013-06-22,One-Time,109
11295,1,1,820,2013-06-22,2013-06-22,One-Time,820
6465,1,1,1903,2013-06-22,2013-06-22,One-Time,1903
5243,1,1,7,2013-06-23,2013-06-23,One-Time,7
13544,1,1,154,2013-06-23,2013-06-23,One-Time,154
15891,1,1,659,2013-06-23,2013-06-23,One-Time,659
12614,1,1,35,2013-06-24,2013-06-24,One-Time,35
14420,1,1,1320,2013-06-24,2013-06-24,One-Time,1320
16776,1,1,2240,2013-06-24,2013-06-24,One-Time,2240
5972,1,1,158,2013-06-25,2013-06-25,One-Time,158
5994,1,1,125,2013-06-25,2013-06-25,One-Time,125
1848,1,1,25,2013-06-26,2013-06-26,One-Time,25
14575,1,1,1392,2013-06-26,2013-06-26,One-Time,1392
17319,1,1,645,2013-06-26,2013-06-26,One-Time,645
14291,1,1,2489,2013-06-26,2013-06-26,One-Time,2489
11916,1,1,14,2013-06-27,2013-06-27,One-Time,14
4697,1,1,199,2013-06-27,2013-06-27,One-Time,199
6164,1,1,1732,2013-06-27,2013-06-27,One-Time,1732
11226,1,1,604,2013-06-27,2013-06-27,One-Time,604
16877,1,1,1215,2013-06-27,2013-06-27,One-Time,1215
13939,1,1,39,2013-06-28,2013-06-28,One-Time,39
13752,1,1,147,2013-06-28,2013-06-28,One-Time,147
1740,1,1,35,2013-06-28,2013-06-28,One-Time,35
10129,1,1,5,2013-06-28,2013-06-28,One-Time,5
14649,1,1,5,2013-06-28,2013-06-28,One-Time,5
3579,1,1,866,2013-06-28,2013-06-28,One-Time,866
6466,1,1,1835,2013-06-28,2013-06-28,One-Time,1835
13887,1,1,80,2013-06-29,2013-06-29,One-Time,80
10453,1,1,120,2013-06-29,2013-06-29,One-Time,120
8823,1,1,37,2013-06-29,2013-06-29,One-Time,37
9455,1,1,23,2013-06-30,2013-06-30,One-Time,23
12695,1,1,140,2013-06-30,2013-06-30,One-Time,140
8780,1,1,70,2013-06-30,2013-06-30,One-Time,70
3997,1,1,22,2013-06-30,2013-06-30,One-Time,22
14446,1,1,1806,2013-07-01,2013-07-01,One-Time,1806
16066,1,1,139,2013-07-01,2013-07-01,One-Time,139
13395,1,1,37,2013-07-01,2013-07-01,One-Time,37
5721,1,1,110,2013-07-01,2013-07-01,One-Time,110
11673,1,1,53,2013-07-01,2013-07-01,One-Time,53
8720,1,1,748,2013-07-03,2013-07-03,One-Time,748
16007,1,1,750,2013-07-03,2013-07-03,One-Time,750
11942,1,1,59,2013-07-04,2013-07-04,One-Time,59
